2026-05-21 08:28:47 | INFO     | app.core.logging:setup_logging:54 | Logging initialized for UniConnect v1.0.0
2026-05-21 11:04:16 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 8: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:17 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 9: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:18 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 10: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:19 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 11: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:21 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 12: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:23 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 13: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:24 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 14: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:25 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 15: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:27 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 16: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:28 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 17: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:29 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 18: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:30 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 19: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:31 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 20: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:31 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 21: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:32 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 22: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:34 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 23: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:35 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 24: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:36 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 25: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:37 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 26: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:38 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 27: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:40 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 28: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:04:40 | WARNING  | app.services.document:_extract_pdf_with_vision:287 | Gemini Vision OCR returned no text
2026-05-21 11:04:40 | INFO     | app.repositories.document:create_document:48 | Document created: undergraduate_entry_requirements_2025_2026.pdf (ID: 7ffd0678-87b3-4fb1-bc94-e7c09540dfd3)
2026-05-21 11:04:40 | INFO     | app.services.document:upload_document:76 | Document uploaded: undergraduate_entry_requirements_2025_2026.pdf (ID: 7ffd0678-87b3-4fb1-bc94-e7c09540dfd3, text_len=0)
2026-05-21 11:04:40 | INFO     | app.api.v1.documents:upload_document:61 | Document uploaded: undergraduate_entry_requirements_2025_2026.pdf — pipeline queued
2026-05-21 11:04:40 | ERROR    | app.services.document:process_document_pipeline:349 | Pipeline: no extracted text for document 7ffd0678-87b3-4fb1-bc94-e7c09540dfd3
2026-05-21 11:04:40 | INFO     | app.repositories.document:update_document_status:109 | Document updated: 7ffd0678-87b3-4fb1-bc94-e7c09540dfd3, status: failed
2026-05-21 11:05:16 | INFO     | app.services.document:_save_file:156 | File saved: /app/uploads/00000000-0000-0000-0000-000000000001/00000000-0000-0000-0000-000000000001_academic_calendar_year_one_students.pdf
2026-05-21 11:05:16 | INFO     | app.services.document:_extract_pdf_text:209 | PDF: sparse text (0 avg chars/page) — switching to Gemini Vision OCR
2026-05-21 11:05:16 | INFO     | app.services.document:_extract_pdf_with_vision:229 | Gemini Vision OCR: converting PDF pages to images…
2026-05-21 11:05:16 | INFO     | app.services.document:_extract_pdf_with_vision:232 | Gemini Vision OCR: 2 page(s) to process
2026-05-21 11:05:17 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 1: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:05:18 | WARNING  | app.services.document:_extract_pdf_with_vision:279 | Gemini Vision OCR failed on page 2: 429 Client Error: Too Many Requests for url: https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash:generateContent?key=AIzaSyBLMn26oPy2xJlTveAVfaRyWP_1niaHZ3g
2026-05-21 11:05:18 | WARNING  | app.services.document:_extract_pdf_with_vision:287 | Gemini Vision OCR returned no text
2026-05-21 11:05:18 | INFO     | app.repositories.document:create_document:48 | Document created: academic_calendar_year_one_students.pdf (ID: 8fe1e2bb-2f57-489c-ad97-51fc2a8ee412)
2026-05-21 11:05:18 | INFO     | app.services.document:upload_document:76 | Document uploaded: academic_calendar_year_one_students.pdf (ID: 8fe1e2bb-2f57-489c-ad97-51fc2a8ee412, text_len=0)
2026-05-21 11:05:18 | INFO     | app.api.v1.documents:upload_document:61 | Document uploaded: academic_calendar_year_one_students.pdf — pipeline queued
2026-05-21 11:05:18 | ERROR    | app.services.document:process_document_pipeline:349 | Pipeline: no extracted text for document 8fe1e2bb-2f57-489c-ad97-51fc2a8ee412
2026-05-21 11:05:18 | INFO     | app.repositories.document:update_document_status:109 | Document updated: 8fe1e2bb-2f57-489c-ad97-51fc2a8ee412, status: failed
2026-05-21 11:05:38 | INFO     | app.services.document:_save_file:156 | File saved: /app/uploads/00000000-0000-0000-0000-000000000001/00000000-0000-0000-0000-000000000001_Golden_Treasure_Supply_Agreement.pdf
2026-05-21 11:05:38 | INFO     | app.services.document:_extract_pdf_text:204 | PDF: text-based (6798 chars, 1700 avg/page) — PyPDF2 used
2026-05-21 11:05:38 | INFO     | app.repositories.document:create_document:48 | Document created: Golden_Treasure_Supply_Agreement.pdf (ID: 2c639674-5648-4e2a-93e7-9b00dcee992e)
2026-05-21 11:05:38 | INFO     | app.services.document:upload_document:76 | Document uploaded: Golden_Treasure_Supply_Agreement.pdf (ID: 2c639674-5648-4e2a-93e7-9b00dcee992e, text_len=6798)
2026-05-21 11:05:38 | INFO     | app.api.v1.documents:upload_document:61 | Document uploaded: Golden_Treasure_Supply_Agreement.pdf — pipeline queued
2026-05-21 11:05:38 | INFO     | app.repositories.document:update_document_status:109 | Document updated: 2c639674-5648-4e2a-93e7-9b00dcee992e, status: processing
2026-05-21 11:05:38 | DEBUG    | app.services.chunking:split_text:29 | LangChain unavailable — using simple word splitter
2026-05-21 11:05:38 | INFO     | app.repositories.document_chunk:create_chunks:37 | Created 7 chunks for document 2c639674-5648-4e2a-93e7-9b00dcee992e
2026-05-21 11:05:38 | INFO     | app.services.embeddings:__init__:33 | Embedding provider: Google Gemini (text-embedding-004 via REST v1)
2026-05-21 11:05:39 | INFO     | app.services.chromadb_client:_build_client:124 | ChromaDB: using PersistentClient at /app/chroma_db
2026-05-21 11:05:47 | DEBUG    | app.services.chromadb_client:upsert:71 | Upserted 7 vectors into ChromaDB collection 'uniconnect_knowledge'
2026-05-21 11:05:47 | INFO     | app.repositories.document:update_document_status:109 | Document updated: 2c639674-5648-4e2a-93e7-9b00dcee992e, status: completed
2026-05-21 11:05:47 | INFO     | app.services.document:process_document_pipeline:401 | Pipeline complete: document 2c639674-5648-4e2a-93e7-9b00dcee992e, 7 chunks indexed
2026-05-21 11:06:19 | INFO     | app.services.embeddings:__init__:33 | Embedding provider: Google Gemini (text-embedding-004 via REST v1)
2026-05-21 11:06:20 | INFO     | app.services.chromadb_client:_build_client:124 | ChromaDB: using PersistentClient at /app/chroma_db
2026-05-21 11:06:20 | INFO     | app.services.chat:ask_question:273 | Vector search: 5 relevant chunks (best=72%)
2026-05-21 11:06:20 | INFO     | app.services.chat:ask_question:294 | Keyword search: 2 chunks matched
2026-05-21 11:06:20 | INFO     | app.services.chat:ask_question:316 | Hybrid search merged 4 chunks (vector=5, keyword=2)
2026-05-21 11:08:36 | INFO     | app.services.embeddings:__init__:33 | Embedding provider: Google Gemini (text-embedding-004 via REST v1)
2026-05-21 11:08:36 | INFO     | app.services.chromadb_client:_build_client:124 | ChromaDB: using PersistentClient at /app/chroma_db
2026-05-21 11:08:36 | INFO     | app.services.chat:ask_question:273 | Vector search: 5 relevant chunks (best=72%)
2026-05-21 11:08:36 | INFO     | app.services.chat:ask_question:294 | Keyword search: 1 chunks matched
2026-05-21 11:08:36 | INFO     | app.services.chat:ask_question:316 | Hybrid search merged 3 chunks (vector=5, keyword=1)
2026-05-21 11:08:37 | WARNING  | app.services.chat:_call_gemini:172 | Gemini 503 on gemini-2.5-flash — waiting 10s (attempt 1/2)
